v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,mean_rank,p10_rank,p90_rank,mean_regret,max_regret,p90_regret,prob_best_response,label,group
28,63694.91976481442,16912.79803912049,39947.41239985364,50376.09789548884,60804.783391124045,76447.81163457685,86876.49713021205,0.2357218018018018,0.03506502520550831,62.44573333333334,58.0,67.0,147939.89248390726,212090.19502082534,171461.4786369565,0.0,N = 75,N
29,65171.10502031978,16956.304809118606,43414.348694882894,53651.537592952256,63888.72649102162,74125.91538909098,89481.69873619502,0.24324900900900903,0.03581283986591155,61.74946666666666,57.0,66.0,146463.70722840188,207642.0690067747,169930.23133416334,0.0,N = 75,N
30,66891.90064305636,17112.400360895947,46708.25901162281,56755.870337505694,66803.4816633886,76851.09298927148,86898.70431515438,0.2515416216216216,0.036824458434998375,60.9824,57.0,65.0,144742.91160566531,204757.73715442768,168341.41105794284,0.0,N = 75,N
31,77900.75872945836,17943.732286922193,54741.60863302447,64599.642386720894,79386.69301726553,89244.72677096195,99102.76052465837,0.28052468468468467,0.03935598108923401,58.30146666666667,54.0,63.0,133734.0535192633,201243.8259454813,157424.11240027356,0.0,N = 75,N
32,84093.10790885238,18144.266286486993,62395.80311005318,72064.25929156312,81732.71547307307,96235.39974533801,105903.85592684796,0.29987315315315316,0.04057612227675209,56.51173333333333,52.0,61.0,127541.70433986928,193494.84268235936,151368.7413317017,0.0,N = 75,N
33,100270.55836932702,18963.66028233375,74410.28174737068,88628.59966135593,98107.47827067939,112325.79618466462,126544.11409864985,0.34277189189189194,0.043256708318037906,52.5436,47.0,58.0,111364.25387939466,176646.1359542869,135206.8929981785,0.0,N = 75,N
34,119057.55940841974,19348.8674160031,95178.58564202025,104470.01512310954,118407.1593447435,132344.30356637744,141635.73304746673,0.3934054054054055,0.04502578326910966,47.86,43.0,53.0,92577.25284030192,166136.43650879976,115870.3346906463,0.0,N = 75,N
35,145757.06428524398,19570.701236386423,119591.81660358238,133250.21794078365,146908.6192779849,160567.02061518616,169672.62150665367,0.46483315315315316,0.04647143028193413,41.25293333333333,36.0,47.0,65877.7479634777,127042.74696711655,88272.51262124907,0.0,N = 75,N
36,167888.03522907983,19196.94483860762,142890.07602741377,156269.73448018235,169649.39293295093,183029.05138571953,191948.82368756525,0.5281628828828829,0.046533595650824836,35.394933333333334,30.0,41.0,43746.77701964186,110734.59941343582,63952.9123582663,0.0009333333333333333,N = 75,N
37,177901.780438029,18558.674548463237,156339.42020129054,165073.36391351448,178174.2794818504,191275.19505018627,204376.1106185222,0.5641902702702702,0.045943579682575716,32.0624,26.0,37.0,33733.03181069267,94284.10868791412,52656.10940470471,0.0032,N = 75,N
38,184119.1962238768,17895.298375647337,160497.334894078,173319.50757798125,186141.68026188447,194689.7953844866,207511.96806838986,0.5921816216216217,0.04526440797003233,29.4732,24.0,35.0,27515.61602484487,81020.59310365914,44637.68093087562,0.006,N = 75,N
39,187937.63172222883,17203.957518278894,164358.3523804463,176906.15837344807,189453.9643664498,197819.16836178428,210366.974354786,0.6149996396396397,0.04446723117118735,27.36253333333333,22.0,33.0,23697.18052649284,80976.35536042275,39379.256311271834,0.007333333333333333,N = 75,N
40,196088.1166915323,16315.278475517402,176065.09166739538,184248.44340196173,196523.47100381125,208798.49860566077,216981.85034022713,0.6502010810810811,0.04310737082935841,24.1064,19.0,29.0,15546.695557189338,63328.090838772914,28869.330252324376,0.030933333333333334,N = 75,N
41,205513.48299669297,15064.607515838117,187044.42191127193,195045.92138507013,207048.17059576744,215049.67006956565,223051.16954336385,0.6904475675675676,0.04070752546473311,20.3836,16.0,25.0,6121.329252028718,39619.102341126505,15614.60391973186,0.24253333333333332,N = 75,N
42,206214.91141344377,14325.792276269347,185566.87229253075,197296.34311207585,205115.99032510593,216845.46114465105,224665.10835768108,0.7084439639639639,0.03961135989758037,18.718933333333332,14.0,24.0,5419.90083527791,39569.70379918016,12593.269058193779,0.18093333333333333,N = 75,N
43,206148.72931400823,13589.52972156078,187726.36788915246,195364.1628414144,206820.85526980727,214458.65022206918,222096.44517433114,0.7251243243243245,0.03847022229476734,17.176,13.0,22.0,5486.082934713444,33409.45846565938,11806.26798929664,0.14746666666666666,N = 75,N
44,205128.27158945543,12829.668551271097,189652.73507611972,197112.74239366432,204572.7497112089,212032.7570287535,223222.76800507033,0.7394479279279279,0.03718471405436986,15.851066666666666,11.0,20.0,6506.540659266282,30759.779335102532,13099.417611164565,0.10053333333333334,N = 75,N
45,203090.17390773926,12229.052482297042,187587.91162215648,194870.29971785477,202152.68781355306,213076.26995710045,216717.4640049496,0.7514320720720721,0.03630841175841313,14.742533333333334,11.0,19.0,8544.638340982392,37176.27372430015,15498.6620070957,0.03986666666666667,N = 75,N
46,204783.1692826895,11104.29444306037,188897.85338327294,196002.62225712492,206659.7755679029,213764.54444175487,217316.92887868086,0.7753700900900901,0.03379319680708433,12.528266666666667,9.0,17.0,6851.64296603221,43592.7681134977,15494.663375514734,0.1932,N = 75,N
47,200793.75867105142,10545.096222628814,186388.98187469397,193316.13152669967,200243.28117870534,207170.43083071103,214097.58048271673,0.7827992792792793,0.032914270940177535,11.841066666666666,8.0,16.0,10841.053577670265,44188.95988050001,20065.754791948537,0.03626666666666667,N = 75,N
48,196067.21181600273,10087.119293433143,183741.84405086018,190492.5110270583,197243.1780032564,203993.84497945456,207369.1784675536,0.7881254054054055,0.03230790044654242,11.3484,8.0,15.0,15567.600432718957,49959.94582096659,25182.57529130738,0.005733333333333333,N = 75,N
49,190996.57236754944,9667.317402869772,177748.46343417146,184326.03638533887,190903.60933650628,197481.18228767367,204058.75523884108,0.7921974774774775,0.03177814682296607,10.971733333333333,7.0,15.0,20638.239881172227,56212.96747520138,30723.633684226777,0.0002666666666666667,N = 75,N
50,189782.837064034,8721.759882859002,178159.56174361944,184564.04066975613,190968.5195958928,197372.9985220295,200575.23798509783,0.8095106306306307,0.029444798591221358,9.370266666666666,6.0,13.0,21851.975184687628,59284.02408550779,33096.84901538139,0.0034666666666666665,N = 75,N
51,186292.869172958,8065.154221696792,175108.779552453,181340.16445355894,187571.54935466492,190687.2418052179,196918.62670632388,0.8198875675675675,0.027984423313443925,8.4104,5.0,12.0,25341.94307576369,62680.99432673567,37337.715921978146,0.0013333333333333333,N = 75,N
52,180586.2245785335,7676.4499752148395,171884.9033362558,174914.04877429345,180972.3396503687,187030.63052644394,190059.77596448155,0.8229463063063064,0.027396719661788072,8.127466666666667,5.0,11.0,31048.58767018817,69280.2040310319,43164.766733309836,0.0,N = 75,N
53,174852.98908956596,7345.17306466619,165654.1026434297,168598.185955968,174486.35258104457,180374.51920612116,183318.60251865943,0.8256706306306306,0.026971817012307088,7.875466666666667,5.0,11.0,36781.823159155654,75766.19110035602,49213.01548265977,0.0,N = 75,N
54,169142.84697656534,7015.759805547245,159492.55685361743,165212.49014654895,170932.42343948048,173792.39008594624,176652.356732412,0.8283704504504504,0.026519907861719188,7.625733333333334,5.0,11.0,42491.96527215637,80686.37688701131,54982.919210981636,0.0,N = 75,N
55,163405.86603930977,6696.440138788998,153331.01106380514,158882.71102459164,164434.41098537814,167210.26096577136,172761.96092655786,0.8311293693693694,0.026079920729762125,7.370533333333333,4.0,11.0,48228.946209411915,87520.85600540377,61251.23988543785,0.0,N = 75,N
18,11850.697025599691,4582.956596076048,7260.5951740702,7260.5951740702,11887.713976015235,16514.832777960328,16514.832777960328,0.10801616161616157,0.008003683129984977,99.008,98.0,100.0,198744.94727330594,239916.30763120035,213922.6962462006,0.0,N = 100,N
19,11481.744005671608,4797.377131411263,6342.9623117316005,6342.9623117316005,10895.928963184633,15448.895614637717,20001.862266090742,0.10912053872053866,0.00851459869090405,98.87133333333334,97.0,100.0,199113.900293234,240833.94049353898,214126.03495463834,0.0,N = 100,N
20,17763.66792120403,7281.5394005102235,9913.736560552614,14393.268266014522,18872.799971476372,23352.33167693828,27831.863382400188,0.12224161616161609,0.013135462878099758,97.2476,95.0,99.0,192831.97637770156,240882.30176773242,208872.27413184068,0.0,N = 100,N
21,23664.944242022746,8960.48401650519,13337.640917391349,17743.737676862016,22149.83443633275,30962.027955274156,35368.12471474489,0.1351019528619528,0.016433581830196806,95.65613333333333,93.0,98.0,186930.70005688287,233052.30065142302,203934.667894896,0.0,N = 100,N
22,25583.863024392092,9487.521643305865,12282.013568768147,20947.337195727203,25279.999009206746,29612.660822686245,38277.984449645286,0.14097077441077435,0.017695090192256915,94.92986666666667,92.0,98.0,185011.78127451355,234181.36294603738,202416.22328350606,0.0,N = 100,N
23,29208.842054680765,10277.76183881132,15485.613087633283,24004.066822610024,28263.293690098348,36781.74742507504,41040.974292563405,0.15027878787878785,0.019499459292400486,93.778,91.0,97.0,181386.80224422488,231051.19837316338,199249.16078827396,0.0,N = 100,N
24,34599.25943423547,11287.632123889316,22736.960139239804,26923.26000336869,35295.85973162651,43668.45945988431,47854.759324013256,0.16330181818181816,0.021788498636108437,92.1664,89.0,95.0,175996.3848646702,223841.16419639369,194206.3141322585,0.0,N = 100,N
25,46737.55137441143,12998.982724345125,29711.11918012699,37939.36374065622,46167.60830118545,54395.852861714695,62624.097422243925,0.19000835016835013,0.025532125076850282,88.86146666666667,85.0,93.0,163858.09292449418,220836.7722680425,183447.06735189576,0.0,N = 100,N
26,58057.080050586555,14207.402181110449,40438.51258195727,48522.401974757915,56606.29136755863,68732.12545675958,76816.01484956022,0.21603178451178445,0.028403973576049343,85.64106666666666,81.0,90.0,152538.56424831905,209892.8461146193,172998.32614240475,0.0,N = 100,N
27,61670.87213134284,14562.935171518226,42793.306255529824,50732.84048060188,62642.14181821002,70581.67604328203,82490.97738089014,0.2273158249158249,0.029644127949639387,84.24466666666666,79.0,89.0,148924.77216756277,211291.28680198995,169510.5892065724,0.0,N = 100,N
28,63815.59054115887,14785.19784704974,45003.74476137372,52798.923818717245,64491.69240473244,72286.87146207593,83979.64004809118,0.23597198653198648,0.0306539068210967,83.17346666666667,78.0,88.0,146780.05375774676,207615.9388201374,167455.4019024441,0.0,N = 100,N
29,65247.1221799016,14735.802983274882,47085.259865402724,54737.30005183841,66215.3603314919,73867.40051792758,85345.46079758118,0.24340956228956226,0.031122992802762477,82.25306666666667,77.0,87.0,145348.522119004,201278.98701016715,165616.2301562989,0.0,N = 100,N
30,66957.70742268971,14706.265644946248,49042.55255197946,56552.88829051818,67818.39189832624,75328.72763686498,86594.23124467308,0.25168323232323225,0.03164665719333451,81.2292,76.0,86.0,143637.9368762159,197633.5179732151,163743.9647878009,0.0,N = 100,N
31,77776.7333795457,15331.21054488409,58226.77208130098,65595.40337194274,76648.35030790542,87701.29724386803,98754.24417983071,0.2802526599326599,0.033625938162222625,77.69373333333333,72.0,83.0,132818.91091935994,193113.268200105,153286.20716200178,0.0,N = 100,N
32,83959.52044492496,15698.516880480269,63372.41484555922,74212.80510967647,85053.19537379366,95893.5856379109,103120.51248065571,0.2995744107744108,0.03510667945721349,75.30266666666667,70.0,81.0,126636.12385398065,182493.3133925277,147295.97114605745,0.0,N = 100,N
33,100229.1513083582,16351.962475244898,78862.48230629537,89490.31589856712,100118.14949083893,110745.98308311071,121373.81667538246,0.3426774410774411,0.03729934309560002,69.96866666666666,64.0,76.0,110366.4929905474,168866.5722971008,130772.45231301858,0.0,N = 100,N
34,118868.70250104116,16764.112634654823,97149.49492588767,107567.15828347267,117984.82164105761,128402.48499864258,138820.14835622752,0.39296592592592594,0.03901092947500458,63.745466666666665,58.0,70.0,91726.94179786446,152437.88314553292,112213.51487488305,0.0,N = 100,N
35,145525.75749572963,16914.249473470827,124834.43529866973,135043.74538910296,145253.05547953627,155462.36556996955,165671.67566040278,0.46428390572390577,0.04016357695534342,54.919866666666664,49.0,61.0,65069.886803176,121909.04453828497,83921.6173963694,0.0,N = 100,N
36,167673.04769357297,16583.58472649893,147935.60379411437,157936.56061739597,167937.5174406775,177938.47426395907,187939.43108724066,0.5276417508417508,0.040198783326819636,47.07933333333333,41.0,53.0,42922.59660533265,99273.11140515251,60708.519695406925,0.00013333333333333334,N = 100,N
37,177788.36268008518,16156.559125458913,156868.7501232435,166661.35367937337,176453.9572355032,189510.76197700974,199303.36553313964,0.5639094949494949,0.039996938339448014,42.5912,36.0,49.0,32807.2816188204,78415.30002036775,49074.160896941816,0.0009333333333333333,N = 100,N
38,184019.91720601858,15555.96937463948,165246.28773996813,174830.53802894626,184414.78831792445,193999.03860690264,203583.28889588077,0.5919305050505052,0.039347303932144646,39.1236,33.0,45.0,26575.727092887068,69443.2360378686,41427.245211434296,0.002266666666666667,N = 100,N
39,187798.80313471032,14947.554685943674,166893.2626820628,179398.82017003765,188777.98828601875,198157.15640199982,207536.3245179809,0.6146408080808081,0.038635085500392304,36.3132,30.0,43.0,22796.841164195306,65566.15339240356,36191.35523014446,0.0026666666666666666,N = 100,N
40,195853.89097966295,14194.34605036498,177470.31368242193,186645.58683935998,195820.859996298,204996.133153236,214171.40631017403,0.6495822222222223,0.037503554707417744,31.9892,26.0,38.0,14741.753319242644,49441.78976660024,25862.908234229923,0.018933333333333333,N = 100,N
41,205382.64096859712,13076.329027395801,187367.71481930418,196339.0930171991,205310.4712150941,214281.84941298905,223253.227610884,0.6900940067340067,0.0353348068516426,26.97586666666667,21.0,33.0,5213.003330308456,37821.848009202746,13227.889336068474,0.2650666666666667,N = 100,N
42,206248.79128561117,12417.461978598436,190740.47726680822,199507.96050566013,205352.94933156137,214120.43257041328,222887.91580926516,0.7085376430976431,0.03433475412480812,24.693466666666666,19.0,30.0,4346.853013294433,40248.42537494129,10291.696834440809,0.20053333333333334,N = 100,N
43,206132.16790003766,11730.584012850677,190850.92036962326,199414.50864943207,205123.56750263795,213687.1557824468,222250.7440622556,0.7250774410774411,0.03320778451264754,22.64666666666667,17.0,28.0,4463.476398867948,36671.767968394124,9545.472019070934,0.14186666666666667,N = 100,N
44,205154.4393861672,11056.69952175777,190820.71601977566,196396.8831056171,204761.1337343792,213125.38436314132,218701.55144898273,0.7395237710437711,0.03204605079691766,20.858933333333333,16.0,26.0,5441.204912738385,25018.07107710099,10680.399379208853,0.09066666666666667,N = 100,N
45,203061.36311308458,10512.09292484447,190530.29065072146,195973.69185356665,204138.79365783438,209582.19486067956,217747.29666494735,0.751346531986532,0.031210708998957705,19.395866666666667,14.0,24.0,7534.281185821035,24826.593953770556,13402.273952328716,0.037333333333333336,N = 100,N
46,204726.21630715116,9619.32889309279,192629.65117559923,197940.28649544818,205906.2394752216,211216.8747950706,216527.5101149195,0.7751967676767677,0.02927406834384769,16.4444,12.0,21.0,5869.427991754438,29643.967472229502,13686.245257616392,0.2144,N = 100,N
47,200663.9387553509,9146.397508272328,189152.84461463566,194330.71405148838,202097.5182067675,207275.3876436202,212453.25708047295,0.7823940740740741,0.028548530934010892,15.553733333333334,11.0,20.0,9931.705543554759,33117.54700130975,18165.250004818197,0.020533333333333334,N = 100,N
