v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_mult,std_mult,mu,sigma
98,-48120.73085077195,21.090674855341042,-48141.929164689805,-48141.929164689805,-48107.599911381534,-48107.599911381534,-48107.599911381534,0.8937551020408167,0.010030440964344077,50,20
100,-50000.0,0.0,-50000.0,-50000.0,-50000.0,-50000.0,-50000.0,0.9000000000000002,2.220446049250313e-16,50,20
0,53800.44674858654,18245.46037816101,36352.663786643185,36352.663786643185,48472.335897049314,60592.00800745528,72711.68011786141,0.1398306122448979,0.02457864079860544,50,30
2,55361.46445136532,19036.985650646064,34109.73745452259,45914.61288673636,57719.48831894995,69524.36375116372,81329.23918337742,0.14571836734693874,0.02632877668001413,50,30
4,57092.13634480352,19766.60111594752,31876.918363250792,43368.41567739131,54859.91299153169,66351.41030567221,77842.90761981266,0.15215102040816322,0.02808337411543745,50,30
6,58928.6794932587,20309.52158502514,29664.02867775754,40844.94498340778,52025.861289057866,74387.69390035828,85568.61020600854,0.15905918367346933,0.02965624791506562,50,30
8,60948.07721046253,20745.281638264598,38321.47428942422,49191.809586584044,60062.144883744,70932.48018090388,92673.15077522374,0.1666367346938775,0.031158052301777744,50,30
10,63388.68530228434,21335.936369473005,35825.49688091394,46388.6349585648,56951.77303621579,78078.04919151771,88641.18726916864,0.1752551020408163,0.032977114917594204,50,30
12,65943.39555526001,21783.375315368397,43594.76148150496,53851.72164386172,64108.68180621842,84622.60213093189,94879.56229328859,0.18455306122448978,0.0346737179724666,50,30
14,68667.85261959406,22339.42605861593,40810.252649331844,50762.06115884772,70665.6781778794,80617.48668739521,100521.10370642683,0.1946816326530612,0.036649150057221,50,30
16,71539.9294769426,22769.389198809862,47708.66536615537,57358.90392083736,67009.14247551943,86309.61958488342,105610.09669424742,0.20562448979591835,0.0385218590887712,50,30
18,74442.46489972934,23064.059619400756,44655.269573462996,54003.93817331118,72701.27537300761,91398.61257270398,100747.28117255218,0.21732653061224488,0.040279112624112295,50,30
20,77612.93350732845,23244.95544021895,50686.616981695464,59737.09940701646,77838.06425765832,95939.02910830016,104989.51153362115,0.2302061224489796,0.04193251351035526,50,30
22,80615.72778905738,23344.057527282417,47385.41642491857,64892.9070181624,82400.39761140617,99907.88820465,108661.63350127186,0.24361020408163261,0.04353878904613102,50,30
24,83590.42463662085,23323.740743525053,52553.667334770216,69469.73617349517,86385.80501222011,94843.83943158266,111759.90827030761,0.25786938775510204,0.045021780281419954,50,30
26,86686.79437500573,23165.450277595693,57183.71203847295,73516.46815862118,89849.22427876946,98015.60233884357,114348.3584589918,0.273269387755102,0.04631324074410658,50,30
28,89641.45557982141,23155.381799382176,61230.44402359896,76979.88742517047,92729.33082674202,108478.77422831353,116353.49592909936,0.2895163265306122,0.0480076711470462,50,30
30,92187.43883183134,23027.795584339197,64752.948739739004,79926.89237474585,95100.83600975265,110274.77964475949,125448.72327976633,0.3059755102040816,0.04955389562313514,50,30
32,94730.32695679693,22838.734051235344,67723.31978149741,75023.99077569884,96926.00375830298,111527.3457467058,126128.68773510854,0.32366122448979595,0.05107438630347459,50,30
34,97072.42547757903,22479.16711087621,70148.61234602462,84180.56707256762,98212.52179911066,112244.4765256537,126276.43125219666,0.3422448979591837,0.05231014739225954,50,30
36,98987.36633911032,22020.25852990503,72078.00612092424,85548.68265840551,99019.35919588685,112490.0357333681,125960.71227084944,0.3611469387755102,0.053377337653044435,50,30
38,100540.52832790458,21569.53347404196,73446.12170676219,86355.52005518178,99264.91840360139,112174.31675202094,125083.71510044055,0.38077755102040817,0.05455802649375979,50,30
40,101724.14261523497,20980.106809932768,74357.7201092136,86716.25130019136,99074.78249116911,117612.57927763576,129971.11046861351,0.4008775510204082,0.055432534948910116,50,30
42,102360.89877022346,20196.164659535258,74735.34189560462,86544.60503365003,104258.49974071814,116067.76287876355,127877.02601680893,0.4212836734693877,0.055843162559661,50,30
44,102546.96825624874,19515.674888719794,79701.36191835091,91530.80209331392,102796.93559327922,114063.0690932445,125329.2025932098,0.44213265306122446,0.05656301933405715,50,30
46,102210.8284100072,18766.341256291274,79426.41461269643,90156.06556504435,100885.71651739225,116980.19294591408,127709.84389826198,0.4632163265306123,0.05711075716468278,50,30
48,101148.72517876796,17826.316378325588,78073.24056628946,88268.12538748665,103560.45261928241,113755.33744047958,123950.22226167674,0.48411224489795923,0.05709567202743907,50,30
50,99781.67934921023,16889.530495977455,76341.41718320151,86013.48739818347,100521.59272065634,110193.66293563828,119865.73315062022,0.505665306122449,0.05701932069142546,50,30
52,97686.1403797609,15841.559225169947,78661.40699828167,87810.66260704835,96959.91821581504,110683.80162896507,119833.05723773176,0.5270816326530612,0.056537430517867374,50,30
54,95034.3367422407,14885.465269575665,75794.75744480293,84433.02405045464,93071.29065610634,106028.6905645839,114666.9571702356,0.5482367346938776,0.0562677711850734,50,30
56,91641.14939954126,13989.977330314743,72460.13246835652,80590.26574426399,92785.46565812523,100915.59893403269,109045.73220994024,0.5688734693877551,0.0561879579083532,50,30
58,87739.49000835192,12989.511006653638,72561.425809036,80191.7091278865,87821.99244673699,95452.27576558749,103082.55908443796,0.589442857142857,0.055587359007836096,50,30
60,83278.63562306894,12009.809352927805,68223.24053501214,75361.24751071098,82499.2544864098,89637.2614621087,100344.27192565694,0.6096877551020407,0.05493929067745241,50,30
62,78288.98301499238,11011.60856162434,63474.897495765035,70125.44093874027,80101.25610320317,86751.7995461784,93402.3429891536,0.6298775510204082,0.05406516499379166,50,30
64,72736.61055803845,9959.855961395037,58457.2999874489,67720.5569258787,73896.06155149855,80071.56617711844,86247.07080273831,0.6489714285714285,0.05266286825295477,50,30
66,66544.25578284265,9016.015815219369,55842.73556016215,61544.70111222478,67246.66666428738,72948.63221634999,78650.59776841258,0.6674061224489797,0.05163140915659004,50,30
68,60090.17246463525,8074.927637973977,49998.220869298006,55244.029177195596,60489.8374850932,65735.64579299079,70981.4541008884,0.6852673469387756,0.05026319893335225,50,30
70,53045.4510447174,7169.408761372768,43697.54893426881,48487.19999800139,53276.85106173398,58066.50212546655,62856.15318919915,0.702504081632653,0.04887686808776864,50,30
72,45811.31680996618,6331.051182199896,37328.97957004575,41681.825903755205,46034.67223746465,50387.51857117409,54740.364904883536,0.7187326530612245,0.04749264872200997,50,30
74,38113.308068801045,5493.690107192019,30554.862463210447,34472.424163548945,38389.98586388743,42307.54756422594,44266.32841439519,0.7344285714285714,0.04579016570511574,50,30
76,30341.871509237037,4753.124369116472,23752.109576157847,27253.693413601533,30755.277251045234,34256.86108848892,36007.653007210785,0.7492061224489797,0.044323959738653614,50,30
78,22234.84240306552,4033.541872148814,16620.207201364436,19709.839999108866,22799.47279685331,24344.289195725534,27433.92199346998,0.7634204081632654,0.04262884890365303,50,30
80,14165.375637492176,3375.21480322989,9535.284516181331,12233.76766705641,14932.250817931483,16281.49239336903,18979.975544244095,0.7764346938775512,0.040841869099657035,50,30
82,5870.166150903507,2790.2470500606823,2186.736649959028,4499.722207851948,5656.214986798412,7969.200544691332,9125.693323637795,0.7887346938775511,0.039390694613797246,50,30
84,-2170.328448901182,2248.6624796073625,-4975.627495642846,-3999.489338366817,-2047.2130238147365,-94.93670926267077,881.2014480133657,0.7999816326530613,0.037610308065781646,50,30
86,-10347.204850342276,1757.3049498346616,-12363.218549572855,-11564.560057256094,-9967.24307262258,-9168.584580305826,-8369.926087989072,0.8106,0.03592360606508902,50,30
88,-17970.107501156406,1337.2276265079624,-19949.30823466631,-18673.94731093862,-18036.266849074775,-16760.90592534709,-16123.225463483242,0.8200612244897959,0.03423703419720486,50,30
90,-25602.51721940452,954.9244983608584,-26870.665583552054,-26390.056037236252,-25428.83694460465,-24948.22739828885,-24467.617851973046,0.8287938775510204,0.032439230919118704,50,30
92,-32401.108291514593,646.8946779783217,-33135.75431231161,-32792.46177922889,-32449.169246146183,-31762.58417998075,-31762.58417998075,0.8369795918367346,0.030765439807473458,50,30
94,-38741.96147423141,387.45803227282124,-39308.32119282617,-39090.6788761407,-38655.394242769755,-38437.75192608428,-38220.10960939881,0.8445265306122449,0.029065328476558277,50,30
96,-44324.337268121046,181.42225847791212,-44545.33943807035,-44436.518279727614,-44327.697121384874,-44218.87596304214,-44110.05480469941,0.8515244897959182,0.027218935195059583,50,30
98,-48196.76585569311,53.75042593717828,-48279.24617792289,-48244.91692461462,-48176.25841799808,-48141.929164689805,-48141.929164689805,0.8575938775510203,0.025562978798408787,50,30
100,-50000.0,0.0,-50000.0,-50000.0,-50000.0,-50000.0,-50000.0,0.9000000000000002,2.220446049250313e-16,50,30
0,24232.991676237143,0.0,24232.991676237143,24232.991676237143,24232.991676237143,24232.991676237143,24232.991676237143,0.1,2.7755575615628914e-17,60,3
2,22304.862022308916,7.275957614183426e-12,22304.86202230891,22304.86202230891,22304.86202230891,22304.86202230891,22304.86202230891,0.1,2.7755575615628914e-17,60,3
4,20385.42104911035,7.275957614183426e-12,20385.421049110344,20385.421049110344,20385.421049110344,20385.421049110344,20385.421049110344,0.1,2.7755575615628914e-17,60,3
6,18483.112372107367,0.0,18483.112372107367,18483.112372107367,18483.112372107367,18483.112372107367,18483.112372107367,0.1,2.7755575615628914e-17,60,3
8,16580.803695104383,7.275957614183426e-12,16580.80369510439,16580.80369510439,16580.80369510439,16580.80369510439,16580.80369510439,0.1,2.7755575615628914e-17,60,3
10,14699.220725612016,0.0,14699.220725612016,14699.220725612016,14699.220725612016,14699.220725612016,14699.220725612016,0.1,2.7755575615628914e-17,60,3
12,12823.880994434863,1.8189894035458565e-12,12823.880994434861,12823.880994434861,12823.880994434861,12823.880994434861,12823.880994434861,0.1,2.7755575615628914e-17,60,3
14,10954.827120784412,3.637978807091713e-12,10954.827120784415,10954.827120784415,10954.827120784415,10954.827120784415,10954.827120784415,0.1,2.7755575615628914e-17,60,3
16,9107.711147427312,0.0,9107.711147427312,9107.711147427312,9107.711147427312,9107.711147427312,9107.711147427312,0.1,2.7755575615628914e-17,60,3
18,7260.5951740702,0.0,7260.5951740702,7260.5951740702,7260.5951740702,7260.5951740702,7260.5951740702,0.1,2.7755575615628914e-17,60,3
20,5434.204855090763,9.094947017729282e-13,5434.204855090764,5434.204855090764,5434.204855090764,5434.204855090764,5434.204855090764,0.1,2.7755575615628914e-17,60,3
22,3616.689941809105,0.0,3616.689941809105,3616.689941809105,3616.689941809105,3616.689941809105,3616.689941809105,0.1,2.7755575615628914e-17,60,3
24,1805.4608185952386,2.2737367544323206e-13,1805.4608185952384,1805.4608185952384,1805.4608185952384,1805.4608185952384,1805.4608185952384,0.1,2.7755575615628914e-17,60,3
26,19.065617954023764,0.0,19.065617954023764,19.065617954023764,19.065617954023764,19.065617954023764,19.065617954023764,0.1,2.7755575615628914e-17,60,3
28,-1767.3295826871838,2.2737367544323206e-13,-1767.3295826871836,-1767.3295826871836,-1767.3295826871836,-1767.3295826871836,-1767.3295826871836,0.1,2.7755575615628914e-17,60,3
30,-3529.7976177916426,0.0,-3529.7976177916426,-3529.7976177916426,-3529.7976177916426,-3529.7976177916426,-3529.7976177916426,0.1,2.7755575615628914e-17,60,3
32,-5283.3901605164865,0.0,-5283.3901605164865,-5283.3901605164865,-5283.3901605164865,-5283.3901605164865,-5283.3901605164865,0.1,2.7755575615628914e-17,60,3
34,-7027.138649962013,0.0,-7027.138649962013,-7027.138649962013,-7027.138649962013,-7027.138649962013,-7027.138649962013,0.1,2.7755575615628914e-17,60,3
36,-8746.053103963539,0.0,-8746.053103963539,-8746.053103963539,-8746.053103963539,-8746.053103963539,-8746.053103963539,0.1,2.7755575615628914e-17,60,3
38,-10464.96755796505,0.0,-10464.96755796505,-10464.96755796505,-10464.96755796505,-10464.96755796505,-10464.96755796505,0.1,2.7755575615628914e-17,60,3
40,-12151.998227630653,5.4569682106375694e-12,-12151.998227630647,-12151.998227630647,-12151.998227630647,-12151.998227630647,-12151.998227630647,0.1,2.7755575615628914e-17,60,3
42,-13834.131639735948,0.0,-13834.131639735948,-13834.131639735948,-13834.131639735948,-13834.131639735948,-13834.131639735948,0.1,2.7755575615628914e-17,60,3
44,-15497.46615635632,7.275957614183426e-12,-15497.466156356313,-15497.466156356313,-15497.466156356313,-15497.466156356313,-15497.466156356313,0.1,2.7755575615628914e-17,60,3
46,-17139.102752065548,84.81473493990809,-17140.44395843459,-17140.44395843459,-17140.44395843459,-17140.44395843459,-17140.44395843459,0.10000408163265305,0.0002581128449593855,60,3
48,-18764.784448755847,260.8232011762812,-18778.165235083667,-18778.165235083667,-18778.165235083667,-18778.165235083667,-18778.165235083667,0.10004285714285714,0.0008353871677950383,60,3
50,-20204.583198359716,918.4645998924345,-20379.284966617834,-20379.284966617834,-20379.284966617834,-20379.284966617834,-20379.284966617834,0.10058979591836735,0.0031007509402029513,60,3
52,-20598.86710122823,2501.6397216909077,-21980.404698152004,-21980.404698152004,-21980.404698152004,-17405.776893768663,-17405.776893768663,0.10493061224489796,0.008928179349991947,60,3
54,-16516.998853168298,5376.943566670762,-23545.308520191662,-19226.175217365817,-19226.175217365817,-14907.041914539943,-10587.908611714127,0.12656734693877547,0.020325104039768286,60,3
56,-844.1979472038498,9276.396061058273,-12906.266928672114,-8841.200290718356,-711.0670148108547,3353.9996231428886,11484.13289905036,0.19742448979591834,0.037256797428150606,60,3
58,31029.316811825352,12273.796041979767,15334.300917657325,22964.5842365078,30594.867555358316,38225.15087420882,45855.43419305928,0.3467571428571429,0.052524525875147096,60,3
60,70974.04997327205,12308.247818748176,53947.226583614436,61085.233559313274,71792.24402286156,78930.25099856038,86068.25797425924,0.5534,0.056304507821306665,60,3
62,100340.52243603754,9237.595116645754,89744.54409551754,93402.3429891536,100052.88643212884,106703.4298751041,113353.97331807934,0.7381469387755103,0.04535505428950925,60,3
64,110069.07989606696,5415.265286927467,101685.83236678797,107861.33699240783,110949.08930521776,114036.84161802771,117124.59393083764,0.8463673469387755,0.028633285809116855,60,3
66,105020.40658246713,2434.9414373402783,101458.45997666303,104309.44275269433,104309.44275269433,107160.42552872564,107160.42552872564,0.8877448979591839,0.013944014762200406,60,3
